timestamp,city,pm25,pm10,no,no2,so2,nh3,co,o3,hour,day_of_week,month,season,city_season,is_weekend,pm25_24h_avg,pm10_24h_avg,aqi_category,split,is_anomaly,source_label,source_confidence,pollutant_signature
2021-10-17 22:00:00,Islamabad,55.15,73.32,49.62,41.81,3.73,9.25,2536.77,0.0,22,6,10,Autumn,Islamabad_Autumn,1,28.058333333333337,38.29958333333334,Moderate,train,1,general_smog,0.335,Fine-particle smog (PM10/PM2.5=1.3); PM2.5=55 µg/m³
2021-10-17 23:00:00,Islamabad,40.61,55.4,22.13,38.04,3.43,8.49,1735.69,0.02,23,6,10,Autumn,Islamabad_Autumn,1,28.81708333333333,39.35625,Good,train,1,general_smog,0.318,Fine-particle smog (PM10/PM2.5=1.4); PM2.5=41 µg/m³
2021-10-18 00:00:00,Islamabad,34.15,47.19,11.18,34.96,3.61,8.49,1361.85,0.16,0,0,10,Autumn,Islamabad_Autumn,0,29.726250000000004,40.63375,Good,train,1,general_smog,0.309,Fine-particle smog (PM10/PM2.5=1.4); PM2.5=34 µg/m³
2021-10-23 23:00:00,Islamabad,20.8,25.19,0.0,26.73,3.64,5.51,921.25,33.26,23,5,10,Autumn,Islamabad_Autumn,1,52.212916666666665,66.73958333333333,Good,train,1,general_smog,0.394,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=21 µg/m³
2021-10-24 00:00:00,Islamabad,14.94,17.91,0.0,14.57,2.98,4.62,667.57,51.5,0,6,10,Autumn,Islamabad_Autumn,1,50.689166666666665,64.80833333333332,Good,train,1,general_smog,0.401,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=15 µg/m³
2021-10-24 01:00:00,Islamabad,9.97,11.7,0.0,9.25,4.47,2.79,527.38,80.11,1,6,10,Autumn,Islamabad_Autumn,1,48.787083333333335,62.39625,Good,train,1,general_smog,0.413,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=10 µg/m³
2021-10-29 06:00:00,Islamabad,280.42,319.23,148.42,222.09,25.99,41.04,8865.36,36.48,6,4,10,Autumn,Islamabad_Autumn,0,184.0475,214.09625,Hazardous,train,1,vehicular,0.006,High NO (1.2σ) + NO₂ (1.7σ)
2021-11-04 05:00:00,Islamabad,456.96,527.85,411.27,174.11,40.05,81.06,14526.37,6.62,5,3,11,Winter,Islamabad_Winter,0,224.29,264.1504166666667,Hazardous,train,1,vehicular,0.029,High NO (3.5σ) + NO₂ (1.3σ)
2021-11-04 06:00:00,Islamabad,498.08,559.59,336.17,257.73,33.86,52.18,14312.74,16.45,6,3,11,Winter,Islamabad_Winter,0,238.23041666666663,279.15791666666667,Hazardous,train,1,vehicular,0.497,High NO (2.7σ) + NO₂ (2.7σ)
2021-11-16 15:00:00,Islamabad,515.05,583.13,379.09,356.44,65.8,135.78,15808.11,0.0,15,1,11,Winter,Islamabad_Winter,0,201.64041666666665,233.0775,Hazardous,train,1,mixed,0.477,High SO₂ (2.5σ); High NH₃ (2.4σ) + CO (3.2σ); High NO (3.2σ) + NO₂ (4.3σ)
2021-11-16 16:00:00,Islamabad,577.87,655.23,407.7,378.37,78.2,158.07,17517.09,0.0,16,1,11,Winter,Islamabad_Winter,0,216.19666666666663,249.2375,Hazardous,train,1,mixed,0.607,High SO₂ (3.2σ); High NH₃ (2.9σ) + CO (3.6σ); High NO (3.5σ) + NO₂ (4.7σ)
2021-11-16 17:00:00,Islamabad,595.46,676.54,379.09,367.4,82.02,166.18,17089.84,0.0,17,1,11,Winter,Islamabad_Winter,0,231.32791666666665,266.05041666666665,Hazardous,train,1,mixed,0.618,High SO₂ (3.4σ); High NH₃ (3.1σ) + CO (3.5σ); High NO (3.2σ) + NO₂ (4.5σ)
2021-11-23 15:00:00,Islamabad,678.3,770.88,486.37,334.5,46.73,89.17,20721.44,0.0,15,1,11,Winter,Islamabad_Winter,0,314.33708333333334,360.4820833333333,Hazardous,train,1,mixed,0.474,High SO₂ (1.4σ); High NO (4.3σ) + NO₂ (4.0σ)
2021-11-23 16:00:00,Islamabad,620.81,724.45,371.93,282.41,31.95,71.94,17303.47,0.0,16,1,11,Winter,Islamabad_Winter,0,326.7945833333333,375.29333333333335,Hazardous,train,1,vehicular,0.63,High NO (3.1σ) + NO₂ (3.1σ)
2021-11-30 18:00:00,Islamabad,537.52,629.41,386.24,244.02,70.57,170.23,16021.73,0.0,18,1,11,Winter,Islamabad_Winter,0,182.0483333333333,211.11291666666668,Hazardous,train,1,mixed,0.506,High SO₂ (2.8σ); High NH₃ (3.2σ) + CO (3.2σ); High NO (3.2σ) + NO₂ (2.5σ)
2021-11-30 19:00:00,Islamabad,516.12,614.51,357.63,249.51,68.66,170.23,15594.48,0.0,19,1,11,Winter,Islamabad_Winter,0,198.98291666666668,231.40625,Hazardous,train,1,mixed,0.492,High SO₂ (2.6σ); High NH₃ (3.2σ) + CO (3.1σ); High NO (2.9σ) + NO₂ (2.6σ)
2021-12-01 16:00:00,Islamabad,630.18,723.8,432.73,337.24,108.72,160.1,17944.34,0.0,16,2,12,Winter,Islamabad_Winter,0,340.11083333333335,398.2525,Hazardous,train,1,mixed,0.716,High SO₂ (4.9σ); High NH₃ (3.0σ) + CO (3.8σ); High NO (3.7σ) + NO₂ (4.0σ)
2021-12-01 17:00:00,Islamabad,667.5,770.43,400.54,331.76,111.58,178.34,17517.09,0.0,17,2,12,Winter,Islamabad_Winter,0,347.53833333333336,406.6829166666666,Hazardous,train,1,mixed,0.726,High SO₂ (5.1σ); High NH₃ (3.5σ) + CO (3.6σ); High NO (3.4σ) + NO₂ (3.9σ)
2021-12-01 18:00:00,Islamabad,682.78,785.73,375.51,318.05,109.67,184.42,16876.22,0.0,18,2,12,Winter,Islamabad_Winter,0,353.59083333333336,413.19625,Hazardous,train,1,mixed,0.704,High SO₂ (5.0σ); High NH₃ (3.6σ) + CO (3.5σ); High NO (3.1σ) + NO₂ (3.7σ)
2021-12-01 19:00:00,Islamabad,668.43,759.27,346.9,309.82,103.0,178.34,16021.73,0.0,19,2,12,Winter,Islamabad_Winter,0,359.9370833333333,419.22791666666666,Hazardous,train,1,mixed,0.661,High SO₂ (4.6σ); High NH₃ (3.5σ) + CO (3.2σ); High NO (2.8σ) + NO₂ (3.6σ)
2021-12-01 20:00:00,Islamabad,637.61,713.55,300.41,301.6,97.27,170.23,14526.37,0.0,20,2,12,Winter,Islamabad_Winter,0,368.17333333333335,426.64625,Hazardous,train,1,mixed,0.588,High SO₂ (4.3σ); High NH₃ (3.2σ) + CO (2.8σ); High NO (2.3σ) + NO₂ (3.4σ)
2021-12-01 21:00:00,Islamabad,590.23,653.13,236.03,279.66,92.51,151.99,12496.95,0.0,21,2,12,Winter,Islamabad_Winter,0,378.8329166666667,436.49,Hazardous,train,1,mixed,0.47,High SO₂ (4.0σ); High NH₃ (2.8σ) + CO (2.2σ); High NO (1.7σ) + NO₂ (3.1σ)
2021-12-02 16:00:00,Islamabad,604.31,692.94,293.25,260.47,53.41,128.69,13137.82,0.0,16,3,12,Winter,Islamabad_Winter,0,445.7916666666667,500.16833333333335,Hazardous,train,1,mixed,0.327,High SO₂ (1.8σ); High NH₃ (2.2σ) + CO (2.4σ); High NO (2.3σ) + NO₂ (2.7σ)
2021-12-02 17:00:00,Islamabad,674.57,775.3,325.44,271.44,63.9,156.04,14739.99,0.0,17,3,12,Winter,Islamabad_Winter,0,446.08625000000006,500.37125,Hazardous,train,1,mixed,0.458,High SO₂ (2.4σ); High NH₃ (2.9σ) + CO (2.8σ); High NO (2.6σ) + NO₂ (2.9σ)
2021-12-02 18:00:00,Islamabad,701.58,803.24,318.29,268.7,61.99,154.02,14953.61,0.0,18,3,12,Winter,Islamabad_Winter,0,446.86958333333337,501.10083333333336,Hazardous,train,1,mixed,0.443,High SO₂ (2.3σ); High NH₃ (2.8σ) + CO (2.9σ); High NO (2.5σ) + NO₂ (2.9σ)
2021-12-02 19:00:00,Islamabad,661.63,745.6,257.49,249.51,43.87,109.43,13351.44,0.0,19,3,12,Winter,Islamabad_Winter,0,446.58625,500.53125,Hazardous,train,1,mixed,0.212,High SO₂ (1.2σ); High NH₃ (1.7σ) + CO (2.5σ); High NO (1.9σ) + NO₂ (2.6σ)
2021-12-02 20:00:00,Islamabad,672.45,752.69,246.76,246.76,43.87,111.46,13031.01,0.0,20,3,12,Winter,Islamabad_Winter,0,448.03791666666666,502.1620833333334,Hazardous,train,1,mixed,0.208,High SO₂ (1.2σ); High NH₃ (1.8σ) + CO (2.4σ); High NO (1.8σ) + NO₂ (2.5σ)
2021-12-02 21:00:00,Islamabad,689.25,767.63,239.61,252.25,47.68,122.61,12924.19,0.0,21,3,12,Winter,Islamabad_Winter,0,452.16375,506.9329166666666,Hazardous,train,1,mixed,0.244,High SO₂ (1.4σ); High NH₃ (2.0σ) + CO (2.3σ); High NO (1.7σ) + NO₂ (2.6σ)
2021-12-02 22:00:00,Islamabad,696.95,770.67,221.73,252.25,50.07,131.73,12603.76,0.0,22,3,12,Winter,Islamabad_Winter,0,459.78375,515.5479166666667,Hazardous,train,1,mixed,0.258,High SO₂ (1.6σ); High NH₃ (2.3σ) + CO (2.2σ); High NO (1.5σ) + NO₂ (2.6σ)
2021-12-02 23:00:00,Islamabad,709.11,780.03,216.36,254.99,54.36,141.86,12603.76,0.0,23,3,12,Winter,Islamabad_Winter,0,470.72291666666666,527.7170833333333,Hazardous,train,1,mixed,0.274,High SO₂ (1.8σ); High NH₃ (2.5σ) + CO (2.2σ); High NO (1.5σ) + NO₂ (2.6σ)
2021-12-03 00:00:00,Islamabad,739.26,812.99,223.52,265.96,61.04,162.12,13244.63,0.0,0,4,12,Winter,Islamabad_Winter,0,484.4716666666666,542.9704166666667,Hazardous,train,1,mixed,0.327,High SO₂ (2.2σ); High NH₃ (3.0σ) + CO (2.4σ); High NO (1.5σ) + NO₂ (2.8σ)
2021-12-03 01:00:00,Islamabad,751.79,831.12,232.46,271.44,66.76,178.34,13885.5,0.0,1,4,12,Winter,Islamabad_Winter,0,499.5995833333333,559.83875,Hazardous,train,1,mixed,0.377,High SO₂ (2.5σ); High NH₃ (3.5σ) + CO (2.6σ); High NO (1.6σ) + NO₂ (2.9σ)
2021-12-03 02:00:00,Islamabad,787.17,873.95,268.22,268.7,75.34,198.6,14953.61,0.0,2,4,12,Winter,Islamabad_Winter,0,515.5566666666666,577.5187500000001,Hazardous,train,1,mixed,0.473,High SO₂ (3.0σ); High NH₃ (4.0σ) + CO (2.9σ); High NO (2.0σ) + NO₂ (2.9σ)
2021-12-03 03:00:00,Islamabad,858.57,951.85,361.2,276.92,87.74,222.92,17303.47,0.24,3,4,12,Winter,Islamabad_Winter,0,532.4775,595.91,Hazardous,train,1,mixed,0.669,High SO₂ (3.7σ); High NH₃ (4.6σ) + CO (3.6σ); High NO (3.0σ) + NO₂ (3.0σ)
2021-12-03 04:00:00,Islamabad,935.53,1037.16,443.46,298.86,98.23,243.19,19439.7,2.91,4,4,12,Winter,Islamabad_Winter,0,551.5458333333333,616.6404166666667,Hazardous,train,1,mixed,0.791,High SO₂ (4.3σ); High NH₃ (5.1σ) + CO (4.2σ); High NO (3.8σ) + NO₂ (3.4σ)
2021-12-03 05:00:00,Islamabad,1022.09,1133.02,464.92,348.21,104.9,253.32,20935.06,8.49,5,4,12,Winter,Islamabad_Winter,0,573.2570833333333,640.4020833333334,Hazardous,train,1,mixed,0.849,High SO₂ (4.7σ); High NH₃ (5.4σ) + CO (4.6σ); High NO (4.1σ) + NO₂ (4.2σ)
2021-12-03 06:00:00,Islamabad,1091.81,1204.59,389.81,433.21,97.27,222.92,21148.68,18.24,6,4,12,Winter,Islamabad_Winter,0,598.435,667.9229166666668,Hazardous,train,1,mixed,0.785,High SO₂ (4.3σ); High NH₃ (4.6σ) + CO (4.7σ); High NO (3.3σ) + NO₂ (5.6σ)
2021-12-03 07:00:00,Islamabad,438.15,467.34,19.22,149.43,107.77,34.45,5020.14,143.05,7,4,12,Winter,Islamabad_Winter,0,608.4566666666666,678.29375,Hazardous,train,1,industrial,1.0,High SO₂ (4.9σ)
2021-12-03 08:00:00,Islamabad,401.17,425.3,8.49,101.45,118.26,18.24,3791.81,200.27,8,4,12,Winter,Islamabad_Winter,0,618.4066666666666,688.5845833333333,Hazardous,train,1,industrial,1.0,High SO₂ (5.5σ)
2021-12-03 09:00:00,Islamabad,378.0,399.66,3.58,63.75,103.95,10.13,3124.24,240.33,9,4,12,Winter,Islamabad_Winter,0,627.5966666666667,698.0658333333334,Hazardous,train,1,industrial,1.0,High SO₂ (4.7σ)
2021-12-03 10:00:00,Islamabad,367.64,392.29,4.75,90.48,68.66,14.19,3578.19,178.81,10,4,12,Winter,Islamabad_Winter,0,633.9308333333333,704.4841666666666,Hazardous,train,1,industrial,0.482,High SO₂ (2.6σ)
2021-12-03 11:00:00,Islamabad,385.56,418.32,12.52,165.88,41.01,23.31,5233.76,57.94,11,4,12,Winter,Islamabad_Winter,0,637.5229166666667,708.055,Hazardous,train,1,general_smog,0.458,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=386 µg/m³
2021-12-03 14:00:00,Islamabad,426.97,493.37,239.61,178.22,25.99,56.74,11428.83,0.0,14,4,12,Winter,Islamabad_Winter,0,637.4658333333333,708.4133333333334,Hazardous,train,1,vehicular,0.052,High NO (1.7σ) + NO₂ (1.4σ)
2021-12-03 15:00:00,Islamabad,468.23,546.81,275.37,186.44,27.89,64.85,12390.14,0.0,15,4,12,Winter,Islamabad_Winter,0,635.10375,706.2145833333334,Hazardous,train,1,vehicular,0.098,High NO (2.1σ) + NO₂ (1.5σ)
2021-12-03 16:00:00,Islamabad,476.6,565.5,246.76,183.7,29.8,67.89,11535.64,0.0,16,4,12,Winter,Islamabad_Winter,0,629.7825,700.9045833333333,Hazardous,train,1,vehicular,0.083,High NO (1.8σ) + NO₂ (1.4σ)
2021-12-03 17:00:00,Islamabad,470.95,567.32,207.42,180.96,33.86,84.1,10360.72,0.0,17,4,12,Winter,Islamabad_Winter,0,621.2983333333333,692.23875,Hazardous,train,1,vehicular,0.059,High NO (1.4σ) + NO₂ (1.4σ)
2021-12-03 18:00:00,Islamabad,449.04,546.32,182.39,175.48,37.67,97.27,9506.23,0.0,18,4,12,Winter,Islamabad_Winter,0,610.7758333333333,681.53375,Hazardous,train,1,crop_burning,0.056,High NH₃ (1.4σ) + CO (1.4σ)
2021-12-03 19:00:00,Islamabad,408.21,495.22,162.72,169.99,38.15,97.27,8651.73,0.0,19,4,12,Winter,Islamabad_Winter,0,600.2166666666667,671.10125,Hazardous,train,1,general_smog,0.393,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=408 µg/m³
2021-12-03 20:00:00,Islamabad,360.07,432.12,132.32,157.65,34.33,87.14,7583.62,0.0,20,4,12,Winter,Islamabad_Winter,0,587.2008333333333,657.7441666666666,Hazardous,train,1,general_smog,0.4,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=360 µg/m³
2021-12-03 21:00:00,Islamabad,315.85,376.66,92.98,141.2,28.61,73.97,6195.07,0.0,21,4,12,Winter,Islamabad_Winter,0,571.6425,641.45375,Hazardous,train,1,general_smog,0.404,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=316 µg/m³
2021-12-03 22:00:00,Islamabad,272.7,322.21,53.64,119.27,21.46,55.73,4753.11,0.0,22,4,12,Winter,Islamabad_Winter,0,553.9654166666667,622.7679166666667,Hazardous,train,1,general_smog,0.409,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=273 µg/m³
2021-12-03 23:00:00,Islamabad,245.74,287.22,25.48,98.71,15.97,41.04,3685.0,0.03,23,4,12,Winter,Islamabad_Winter,0,534.6583333333333,602.2341666666666,Hazardous,train,1,general_smog,0.416,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=246 µg/m³
2021-12-04 00:00:00,Islamabad,235.15,273.27,12.74,84.31,13.11,33.94,3124.24,0.24,0,5,12,Winter,Islamabad_Winter,1,513.6537500000001,579.7458333333333,Hazardous,train,1,general_smog,0.419,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=235 µg/m³
2021-12-04 23:00:00,Islamabad,25.64,33.13,0.0,16.79,3.34,5.64,700.95,44.35,23,5,12,Winter,Islamabad_Winter,1,253.49791666666667,292.40291666666667,Good,train,1,general_smog,0.354,Fine-particle smog (PM10/PM2.5=1.3); PM2.5=26 µg/m³
2021-12-05 00:00:00,Islamabad,18.4,24.01,0.0,12.17,3.13,4.37,580.79,50.78,0,6,12,Winter,Islamabad_Winter,1,244.46666666666667,282.01708333333335,Good,train,1,general_smog,0.348,Fine-particle smog (PM10/PM2.5=1.3); PM2.5=18 µg/m³
2021-12-05 01:00:00,Islamabad,15.44,20.35,0.0,13.19,3.16,3.83,574.11,52.21,1,6,12,Winter,Islamabad_Winter,1,235.7229166666667,271.97083333333336,Good,train,1,general_smog,0.341,Fine-particle smog (PM10/PM2.5=1.3); PM2.5=15 µg/m³
2021-12-08 17:00:00,Islamabad,694.55,804.89,457.76,301.6,87.74,206.71,19226.07,0.0,17,2,12,Winter,Islamabad_Winter,0,296.25875,341.8229166666667,Hazardous,train,1,mixed,0.745,High SO₂ (3.7σ); High NH₃ (4.2σ) + CO (4.1σ); High NO (4.0σ) + NO₂ (3.4σ)
2021-12-08 18:00:00,Islamabad,728.55,846.31,457.76,309.82,92.51,220.89,19653.32,0.0,18,2,12,Winter,Islamabad_Winter,0,310.81333333333333,358.595,Hazardous,train,1,mixed,0.786,High SO₂ (4.0σ); High NH₃ (4.5σ) + CO (4.2σ); High NO (4.0σ) + NO₂ (3.6σ)
2021-12-08 19:00:00,Islamabad,721.54,836.49,439.88,307.08,91.55,220.89,19226.07,0.0,19,2,12,Winter,Islamabad_Winter,0,327.0058333333333,377.2966666666667,Hazardous,train,1,mixed,0.771,High SO₂ (4.0σ); High NH₃ (4.5σ) + CO (4.1σ); High NO (3.8σ) + NO₂ (3.5σ)
2021-12-08 20:00:00,Islamabad,688.2,803.13,404.12,296.12,86.78,214.82,18157.96,0.0,20,2,12,Winter,Islamabad_Winter,0,343.4529166666666,396.6216666666666,Hazardous,train,1,mixed,0.707,High SO₂ (3.7σ); High NH₃ (4.4σ) + CO (3.8σ); High NO (3.4σ) + NO₂ (3.3σ)
2021-12-08 21:00:00,Islamabad,608.5,722.48,318.29,263.21,74.39,190.5,15380.86,0.0,21,2,12,Winter,Islamabad_Winter,0,357.63333333333327,413.8741666666667,Hazardous,train,1,mixed,0.513,High SO₂ (3.0σ); High NH₃ (3.8σ) + CO (3.0σ); High NO (2.5σ) + NO₂ (2.8σ)
2021-12-08 22:00:00,Islamabad,522.64,626.37,228.88,224.83,61.04,164.15,12390.14,0.0,22,2,12,Winter,Islamabad_Winter,0,369.1025,428.1833333333333,Hazardous,train,1,mixed,0.3,High SO₂ (2.2σ); High NH₃ (3.1σ) + CO (2.2σ); High NO (1.6σ) + NO₂ (2.1σ)
2021-12-09 00:00:00,Islamabad,469.73,552.97,164.51,191.93,56.27,151.99,10040.28,0.0,0,3,12,Winter,Islamabad_Winter,0,388.8725,452.4312499999999,Hazardous,train,1,mixed,0.254,High SO₂ (1.9σ); High NH₃ (2.8σ) + CO (1.5σ)
2021-12-09 01:00:00,Islamabad,460.82,536.61,153.78,180.96,58.17,149.97,9613.04,0.0,1,3,12,Winter,Islamabad_Winter,0,398.0254166666666,463.2408333333333,Hazardous,train,1,mixed,0.255,High SO₂ (2.0σ); High NH₃ (2.7σ) + CO (1.4σ)
2021-12-09 02:00:00,Islamabad,483.89,557.82,177.03,172.73,64.85,147.94,10040.28,0.0,2,3,12,Winter,Islamabad_Winter,0,407.26625000000007,473.7891666666667,Hazardous,train,1,mixed,0.313,High SO₂ (2.4σ); High NH₃ (2.7σ) + CO (1.5σ)
2021-12-09 03:00:00,Islamabad,526.23,602.02,250.34,168.62,70.57,143.89,11749.27,0.17,3,3,12,Winter,Islamabad_Winter,0,417.36875,484.9654166666666,Hazardous,train,1,mixed,0.404,High SO₂ (2.8σ); High NH₃ (2.6σ) + CO (2.0σ)
2021-12-09 04:00:00,Islamabad,554.3,631.95,329.02,157.65,56.27,111.46,13351.44,2.03,4,3,12,Winter,Islamabad_Winter,0,429.1858333333333,498.0100000000001,Hazardous,train,1,mixed,0.287,High SO₂ (1.9σ); High NH₃ (1.8σ) + CO (2.5σ)
2021-12-09 05:00:00,Islamabad,543.52,619.3,325.44,150.8,33.38,68.9,13137.82,5.54,5,3,12,Winter,Islamabad_Winter,0,441.34125,511.37208333333336,Hazardous,train,1,general_smog,0.43,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=544 µg/m³
2021-12-13 04:00:00,Islamabad,562.17,650.69,357.63,142.57,85.83,192.52,13458.25,1.68,4,0,12,Winter,Islamabad_Winter,0,384.3454166666667,443.42375,Hazardous,train,1,mixed,0.553,High SO₂ (3.6σ); High NH₃ (3.8σ) + CO (2.5σ)
2021-12-13 05:00:00,Islamabad,623.15,721.01,404.12,169.99,87.74,202.66,15167.24,5.05,5,0,12,Winter,Islamabad_Winter,0,393.0708333333334,453.625,Hazardous,train,1,mixed,0.466,High SO₂ (3.7σ); High NH₃ (4.1σ) + CO (3.0σ); High NO (3.4σ) + NO₂ (1.2σ)
2021-12-13 06:00:00,Islamabad,649.98,742.3,361.2,222.09,73.43,158.07,15167.24,11.0,6,0,12,Winter,Islamabad_Winter,0,401.0075,463.0591666666666,Hazardous,train,1,mixed,0.47,High SO₂ (2.9σ); High NH₃ (2.9σ) + CO (3.0σ); High NO (3.0σ) + NO₂ (2.1σ)
2021-12-13 16:00:00,Islamabad,665.37,759.73,422.0,293.37,113.49,164.15,16876.22,0.0,16,0,12,Winter,Islamabad_Winter,0,410.2558333333334,472.4904166666667,Hazardous,train,1,mixed,0.689,High SO₂ (5.2σ); High NH₃ (3.1σ) + CO (3.5σ); High NO (3.6σ) + NO₂ (3.3σ)
2021-12-13 17:00:00,Islamabad,710.39,823.42,432.73,279.66,110.63,180.36,17517.09,0.0,17,0,12,Winter,Islamabad_Winter,0,417.59125,480.7695833333334,Hazardous,train,1,mixed,0.702,High SO₂ (5.0σ); High NH₃ (3.5σ) + CO (3.6σ); High NO (3.7σ) + NO₂ (3.1σ)
2021-12-13 18:00:00,Islamabad,701.0,823.38,411.27,252.25,100.14,180.36,16876.22,0.0,18,0,12,Winter,Islamabad_Winter,0,425.4720833333333,489.82875,Hazardous,train,1,mixed,0.657,High SO₂ (4.4σ); High NH₃ (3.5σ) + CO (3.5σ); High NO (3.5σ) + NO₂ (2.6σ)
2021-12-13 19:00:00,Islamabad,653.82,774.38,371.93,227.57,88.69,168.2,15594.48,0.0,19,0,12,Winter,Islamabad_Winter,0,432.2529166666666,497.86708333333337,Hazardous,train,1,mixed,0.557,High SO₂ (3.8σ); High NH₃ (3.2σ) + CO (3.1σ); High NO (3.1σ) + NO₂ (2.2σ)
2021-12-13 20:00:00,Islamabad,595.01,710.0,318.29,208.38,79.15,154.02,13671.88,0.0,20,0,12,Winter,Islamabad_Winter,0,438.0366666666666,504.9091666666666,Hazardous,train,1,mixed,0.439,High SO₂ (3.2σ); High NH₃ (2.8σ) + CO (2.5σ); High NO (2.5σ) + NO₂ (1.9σ)
2021-12-13 21:00:00,Islamabad,529.54,640.82,253.92,186.44,66.76,137.81,11642.46,0.0,21,0,12,Winter,Islamabad_Winter,0,443.34625000000005,511.5941666666667,Hazardous,train,1,mixed,0.299,High SO₂ (2.5σ); High NH₃ (2.4σ) + CO (2.0σ); High NO (1.9σ) + NO₂ (1.5σ)
2021-12-13 23:00:00,Islamabad,407.32,500.81,141.26,143.95,48.64,115.51,7904.05,0.0,23,0,12,Winter,Islamabad_Winter,0,451.46,522.56875,Hazardous,train,1,industrial,0.101,High SO₂ (1.5σ)
2021-12-17 05:00:00,Islamabad,437.46,516.81,364.78,146.69,64.85,147.94,12817.38,5.28,5,4,12,Winter,Islamabad_Winter,0,197.61875,234.6170833333333,Hazardous,train,1,mixed,0.395,High SO₂ (2.4σ); High NH₃ (2.7σ) + CO (2.3σ)
2021-12-20 15:00:00,Islamabad,655.72,751.68,432.73,268.7,75.34,149.97,18157.96,0.0,15,0,12,Winter,Islamabad_Winter,0,350.71375000000006,403.2316666666666,Hazardous,train,1,mixed,0.526,High SO₂ (3.0σ); High NH₃ (2.7σ) + CO (3.8σ); High NO (3.7σ) + NO₂ (2.9σ)
2021-12-20 16:00:00,Islamabad,637.91,737.59,318.29,216.6,35.29,92.21,15167.24,0.0,16,0,12,Winter,Islamabad_Winter,0,355.8316666666667,409.3179166666667,Hazardous,train,1,mixed,0.237,High NH₃ (1.3σ) + CO (3.0σ); High NO (2.5σ) + NO₂ (2.0σ)
2021-12-21 16:00:00,Islamabad,669.97,745.45,253.92,233.05,45.3,111.46,12390.14,0.0,16,1,12,Winter,Islamabad_Winter,0,399.44416666666666,456.7558333333333,Hazardous,train,1,mixed,0.222,High SO₂ (1.3σ); High NH₃ (1.8σ) + CO (2.2σ); High NO (1.9σ) + NO₂ (2.3σ)
2021-12-21 17:00:00,Islamabad,721.18,801.31,253.92,241.28,52.45,127.67,12924.19,0.0,17,1,12,Winter,Islamabad_Winter,0,406.0995833333333,462.7520833333333,Hazardous,train,1,mixed,0.29,High SO₂ (1.7σ); High NH₃ (2.2σ) + CO (2.3σ); High NO (1.9σ) + NO₂ (2.4σ)
2021-12-21 18:00:00,Islamabad,735.37,815.5,243.19,238.54,53.88,128.69,13031.01,0.0,18,1,12,Winter,Islamabad_Winter,0,416.5616666666667,472.8654166666667,Hazardous,train,1,mixed,0.29,High SO₂ (1.8σ); High NH₃ (2.2σ) + CO (2.4σ); High NO (1.7σ) + NO₂ (2.4σ)
2021-12-21 19:00:00,Islamabad,719.5,794.04,227.09,233.05,50.54,120.58,12603.76,0.0,19,1,12,Winter,Islamabad_Winter,0,429.5916666666667,485.85583333333335,Hazardous,train,1,mixed,0.244,High SO₂ (1.6σ); High NH₃ (2.0σ) + CO (2.2σ); High NO (1.6σ) + NO₂ (2.3σ)
2021-12-21 20:00:00,Islamabad,697.96,765.05,198.48,233.05,49.59,119.57,11962.89,0.0,20,1,12,Winter,Islamabad_Winter,0,443.8541666666667,500.11625,Hazardous,train,1,mixed,0.213,High SO₂ (1.6σ); High NH₃ (2.0σ) + CO (2.1σ); High NO (1.3σ) + NO₂ (2.3σ)
2021-12-21 21:00:00,Islamabad,681.17,743.6,162.72,235.8,48.64,119.57,11108.4,0.0,21,1,12,Winter,Islamabad_Winter,0,458.9941666666667,515.2916666666666,Hazardous,train,1,mixed,0.254,High SO₂ (1.5σ); High NH₃ (2.0σ) + CO (1.8σ)
2021-12-21 22:00:00,Islamabad,642.58,698.04,118.02,224.83,45.3,112.47,9719.85,0.0,22,1,12,Winter,Islamabad_Winter,0,473.52,529.7370833333333,Hazardous,train,1,mixed,0.19,High SO₂ (1.3σ); High NH₃ (1.8σ) + CO (1.4σ)
2021-12-21 23:00:00,Islamabad,614.19,665.45,84.04,213.86,42.92,108.42,8651.73,0.0,23,1,12,Winter,Islamabad_Winter,0,487.1183333333333,543.19625,Hazardous,train,1,general_smog,0.458,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=614 µg/m³
2021-12-22 00:00:00,Islamabad,603.6,658.13,72.42,208.38,43.39,112.47,8331.3,0.0,0,2,12,Winter,Islamabad_Winter,0,499.875,556.0466666666667,Hazardous,train,1,industrial,0.001,High SO₂ (1.2σ)
2021-12-22 01:00:00,Islamabad,596.15,656.73,76.0,197.41,44.35,118.55,8224.49,0.0,1,2,12,Winter,Islamabad_Winter,0,511.5016666666667,568.0958333333334,Hazardous,train,1,industrial,0.019,High SO₂ (1.3σ)
